file_name|transcription
03a66798341a13853112d340a1b3bdb450a8ec565f4aec64f4c015a32d08aa4bb122d206cc590482ac46292941a187542339d5166039ab2cefa4dab9fc8251ed|A woman plays in the wind with a furry brown dog
0546df60d402c03d6b10aca325d3f17f14d7210318095bb84a24bbc0d965e8678a3a207d9f9efd3f286b725338475c2eb99aeb43567f5003688d20fccec6fbc3|"I need you to be spontaneous. He asked me out to ""din din."""
000b4a64de15cbe995de54ffd8010a627fdccc809c9a3ed999c85c2811ab6d22068030e13c9ae4427fcc496f212f5c9ae7ac3229a30a0b72a0bcdf49bedb4e40|Then a man approached.
02c87ee40606498d6669cd309a835120e822d8b414245407319f465531c4bbe37d684441baaa939413f72c87c6f69bb3aca5cc67597b53584130c48413c79dae|"""You are almost at the end of your journey,"" said the alchemist."
050629462e97dde3050a252204651b7a7a914fdd256240fb61bbf8e301aa10e8f3d3fe9356d9d31fba9eff59363a9dd21733c1711d5341ad5aceb3c5c8a6a2e9|The guy thought he was a lunatic at large and made an unsuccessful attempt to stop him.
0384fe458fd05a8f1e0a6953452efcc78f554053e28d861a98f320eab50d32b8250899e02d83280cb7910a769c4d877e95e2dd04aa6c384553cb12273c540b3f|But that left me without any honest means of support.
00256ead8b3afa7d88e2a1fb7fb0159c479020e9e4caebfac243582fb910eba13a00b04c3ffbcc31c2ae33add27bd967f8973261423ac70d7a58cd6034ad974b|He took out one of the stones.
021e1267ec5353bda44b88557fbeecc6b717d7fa4e291855d4187448bd44c51ba9e8fb7eaabf16ee0c1795e38a6f522372cd0de8ce67eb01375376aac53bfecc|You and I aren't like Hassan, that rich merchant.
02ebd6f016390fca0c9341721346ab5da6314caa478a86265a459a67c91a081dfb20e6b071cab0515338926a291419d96026fc68bcfd0f595102bf2e10b09cc4|The xylophone would just be a glockenspiel if it wasn't so metal.
03db8e8d3353ad6a1c321072bedd48b05814c6c4df0ef02e93b25c6ac8c2118b162839c2dd10ec4d0b8e649fcd378697492a27f46a9189ebcc7745f095f5b70c|"""You have a mania for simplifying everything,"" answered the Englishman, irritated."
035a3f9ba8aa6ba6a7fa802dabb73d3f35799f2fc7d59890783e59ab2aa71963a8f1290f37bdd78da9330d87863a3fc5512890fda882fc24af1b5db48033c4d6|Plastic bags turned out to be a problem for the environment.
01626056ee94041034807874ee863d7bf6a2d9442a40c6ebace80c3b0eaa4eccf01d4253f9872ade6d9f1b28df3acf6ebd0559a1062f1c776b49837289a3db2b|And they attacked an empty tent.
057cc8f6bd1165714722c49a3aab9da2349b2f407588f0bbe5b5dbbb62327b0e944acc6e766b86bc92e0a538bc268e4ee071b000f4159566ce3205d761e9b905|Is he a drunkard or what?
056b84789964c262880d70296b7f84ee8def346a38ee19887ac644683a5faf343f1c3c5d64dbdb0876b7ac91553c977e1f9fc60f18b0878f9269093ec178d21f|They were his treasure.
00088b44ab0466aa98e4515a7d44b50f8890d2bbbe457899ba549456c8273afb6da8c557c4842f19cb52cd4c1c83cf628994dcc8f4f1c7e9b4d0930d0ee13805|Many people in Berkshire, Surrey, and Middlesex must have seen it.
029c015123652799dca195e480138aaf99514d62a42e9fb38cea311fa51d7d093eadbdafa197e637864dd00b10983c6aa989e587e43a7a2e2026fd59b54419e1|Now what's the story?
022b49186966f514bc8d2f5d57dabb64ea4bc69d2a5a1bdd808d500a6bd49c6248cdfe7ef95e47e7c1387ddbec090b8ee9e19bda5376ed54accb855bc2b09c95|The microphone put out a muffled signal.
000bbe80d7bae0eedc4b85b294c06ae96bb7c2b4efe610a846484c73ed8e98f8e1b5deb93f1ed6193e80f07b8e3fb9ee2e906a02b359b1390e401d93d272047d|Hey look, a flying pig!
01b81e9451a8c96208ebd70b23069dcfdba09b3b7a1f18043bbef2587727b7738787c17cba7bacf573a493472a74bc34cf2601fcc9a8169f703ed6be42d34d50|I told you that your dream was a difficult one.
02c979d52a2942360d713077a93cc5612d773f3727579e6395a7da84b81e3399dfbcf875d13dae81f74462ee81f62171e256446eea2dcbb2464a56c725145b39|I'm going to them.
0070adac222f51d45ca9ad3448038960aa7b2f55fb740009c2e30cf1b2e196ae8e402aeefd7713dc5db22423d9e72dfcb81b2b1ee91b2aa1678f3f088b7d8030|In one he had read that, many years ago, a famous Arabian alchemist had visited Europe.
027679ea40af08049f48dffe8c8487c8e17a8346aa3ce2a25af96f727efb450ae687264d8a8a46469d97e07694191092c7d6c016b0a5ceac2330a2cbe702c5f2|The jacket had a purpose, and so did the boy.
03bd78ef43d80ce9df85fddd36f05a96bfbfae4f37933382f1b111d9bdd1685e389e6b9c45afcf82786be7f59ff5c7a23256f56533491a7838a5ad50edcb0273|How about a little service?
03724be2987007a9514354cab8e3a1c4e3f4cf8411201c6b967dba9938e6beeed9cc1efa0245fb839d00bcb75ad72c9bfa1620805b0930d34a89d638d573c325|A boy on a snowboard leaps through the air.
046e19c9265ffd2bfbae178b3bb40513b34c2bfd72ffa1ff8cd645d628599b104338f0ff768bdad121a257692c2cabed1dd0e353f4b8c888ec89de3bb2e1d994|But not for long.
051a0b549eaf9e2fc7968ad0264f35323a6a3f5ffc54c7590f4f2af08e6393612576be4bb9d43628337d4cd61581363a98c7060a621dac6f550c3b37c22c67f7|I'm talking about the Building and Loan.
02940232704978303f8b056e5c71a6e0239400814d410efffbbf4d6c404325e6f89aad9b6940be6a3c121f6e87376900b40b65d6fd17564f41a3ddf41ce9a348|Strawberry curd, yummy!
0069a90b06ffaaf85761956e9690e47cccd2e9b55922db32b18b12b265a29de6f67b13b4a9dab2eeb56ab978fe74c62e2b3e43092e5cad4aedb5777a8110c514|Did you try any Japanese food while you were there.
05502571288a6ce7945a558238e5eba4413fb6f41a42377eb2fb06a1afcef76954179778af0d286901b4357db079ab79c3b101edabcdee55b1a7e4261b7d51a6|The burning fire had been extinguished.
03c92dfe32edda9a9d143580cdd2ca4f9b7b2ca6ec903e4a8c52d5533cfff88ef28ca940615911c18ab7889f54b5efb7c6acad04648e4c05c4ca3d4de9ff268d|We owed everybody in town.
001f17cfbeee1dee56bc76932c9a70b0f1ad1985bc4c0111af596f35dedab55a6f97fb48e9a90f38706a044040699920c275058f5299d4c2de6e7116159d90b1|On the third day, the chief met with his officers.
03568d7377b1f60e646da5d533b351777e489fa05b211746cef35b452a228c92968820910a462d6e35ac7824afa4c05eeeb07c6096d8cd93cf4ddfc37c432ffa|Then came the night of the first falling star.
023f41a8b4c6ef3dfb67b60db1e5c76d27071d93866ee314073cee81a5069a679f50df1bcc3571822bd540f9bdb43528f2251ccd523c4afe2cb60a0c30f80492|How about a little service?
04ce044c666e5201cf935c758f6101b9015345f1c803c5871a82dc1abee67dc5c9ed0cf99a53f4a7eb7f7ee2ae200905d144ff88ef77dba1e092720d2289ae6a|And he gave the boy his blessing.
004839e7de89eb1c93364fe5108a03a3391a082043d46ec942a8ab3d387af0b81a3604ca6df4502f5062ffb700c7277069ac8a3d24af5ddf50daf22f007436df|The only things that concerned the sheep were food and water.
00cb2b67d4d39121b7043dcc60b1b817a15e830fe35af18fb069ea8c0e7768f8ba06ee3ae725f18320551f31a1ac121fab25837408650cda126c94f4696bcc49|Even then he hardly understood what this meant.
0479dcb7c50cce50822378224022a0b60a7ac193d51091f3cdcc8a7ae6ac4c9610403ffe874b68e53c759ae629c9eda5ea11177936c359602194645fd6b404ec|Your website domain is now a public resource.
0125036d0d749da4135ea8af1d5616ffdf4d20f65e7c50a5e1d094ae812d89c5443468bea596b22ab9f9cc474585f3a0afa3c4284ffa055eb581c4cdcffd8c01|"""But this payment goes well beyond my generosity,"" the monk responded."
04b73c2d1a29e1fa2e0a41291c567427bd9a24fd6844ab16c0013a549e2f7cdfb3c42826566f939eecc3db956440d7bdc01438c8718d53d8f9933b75d2d9649a|Servants came and went with silver trays laden with spices and tea.
001b5479b63d6eceb40260fea609660a7981454c622ec41ff946fd04f9ead0e967f7f2d412dabc654bf3e2b3387d41d9d63c6f4cf3a33aacdfba63773e9e3f7e|When there's a loss of cabin pressure, oxygen masks will automatically drop down.
04c16da9a0e05daab4fff7ffd3dc452d0a3106e89432402f71190625da2e2f6ab1d3444abf69d9cc3e21e4be4915d27cb598b4cda314a7f5df308837ed03d077|A guy shows his foot to the camera as others in the background sleep.
0420a51ced9cb02814921b06715c8b987c379161334a9b8d09ecc0fc0d8996118a6b12cc60bf3c6824b486bf0f2c517941c636a6e9b26374d6620d22a3e7ed62|The thing itself was almost entirely buried in sand.
01e57b877a1fc6f70f77d173c81b72333b44ff591407fddfdfafea4e6c34371c0b81f4baae97f2dfacd16dfc5321c50b75dbd983292bc54cb6e1cb8a60b4a968|Today's task is writing a synopsis of Tata's recently-published novel.
050f466192ae6e9b93684c30edfca68483dc12b611c3590f6efe19b01f5450bc02ac956857bdebcd757451fc71dc293f3d7f493c48cef8673a8be8d02080c32b|We lit the lantern and walked over to his house.
05479c6c813180af07ad071ca479d003eb140138ede239289c099e8547f4524cd1dc6cbe2755b89907606d7ff7de2624c1a3826deea9d0743cdd7cb6815b8c7b|Fatima was more important than his treasure.
01c061671a578ea9359c0c1356e9bb8ee34fa9a1f4d8d214ecf351f7eba8fe10c6153d6077404e8ebba44eab5ab1b90f3719ecbc4f764fad9014c1e4ac91d56c|And the sand and gravel had been flung violently in every direction.
0513b864e2a422b494fd9eceef2ca47cbc74f61d64a8f899b28790c422f7bc0ebeba82263748e020991e2f5cefd8b2320564b4c00832802a345b5c23775ea939|Then suddenly he noticed it with a start.
058e8593ac13fb10f1d6939b1b7dfef846a95cc0af4f94533f6b57ae98bf85e8ebe7ce22c7e0b56e8a8faf3908f8085d23fd31f6b77c3ca1186bd7a8ef6026c3|He started to read the book he had bought.
035f6c9dc35657479e41a55c6b06e30535822e8533bdd66097dfa2ff722e8a5d738b50d9065b000ba229025cdcdf7a08a404f1dfa459dc489be4bdb4aba0bb32|vibrations of peace throughout the tent.
002e53fd59b7303410f60c198eec3e4bee2ddfcf037215f0329c549724a07bc94614115dc379deb45a44f3eb5fead9f52668de42867a2cb22ea62a6ec9fd27af|I wired her that I wasn't coming.
053ffbcb45f93ba3a7b1ea14cd0ced9b8be0867048fc09bf3a004cbabcbaf863bec3e3b9b4ef8b26ab7aa275834f33d35b2b275221ad7835073112da728ce828|Few people realise the immensity of vacancy.
0384ed10877b53f07d572aee0695b91b2dae9f685fedd4e0456f22da79fd48f2106305a31af79e3489c342e55541d04a45441e71f79b64284d4837442547757b|The sandwich comes with ham, cheese, tomatoes, mayonnaise, pickles.
00d58ca1dddc1c83386c1201d2059b1bff31f545ddb506ba62b07cb337151419558b96af77c9ed93342568d10641eb86058fa7db4330528a4f53629e77cf59ac|"""Because my eyes are not yet accustomed to the desert,"" the boy said."
00f5382576a3d6680c0a29a5a0a78dd4558108e260c227fddf133b23b78d92485636bb6bd43263de48923297b16e81499b1b9ada0e67d57be1d1dace28ba872d|They shouted consolation and promises and went off back to the town again to get help.
042bc9a9c01e17ea715a5827f613e3d29bffe756aaba1c3c7b22502d46c8bebedb325b45e52d036791cd32f1ec843c38716ca47c4709dd948c00ab30cc601d1b|There are a couple ways to improve on this.
035316f2872f2ae4f166174ce9671ee9bdc96cba73f9a24063a9a9997a9edc5152efef04d2b5197010b43e60442c88ba10ff9ef532884cd8851b5e5d4a409132|The Panama Canal connects the Pacific Ocean with the Atlantic Ocean.
008c22df60a765977ae253a4a8d4ba15488f60d7722fad8075636988d76cf031d6f46a02d175c8db623aa7a4e510a756222bc83e764d5f74702a90f0499a47e2|The sheep had taught him that.
01497e9689c2e470d59f0ad71f2b5588baf1ee19e977387dfdba47c704135eba373c8161d60b604b33112e68d3dae374e4ab02986828d11d0783eefb07710f8b|But he didn't need to worry about that right now.
023396fd60eaf078bc42338d7b9f2f4fc8d02dd15f7aea19479f6779784e24a04c294ab74ceaa662fef825c7fd5b4fb7fc3bd1cf7e2a67da9bbcabbdfbd51ee4|They don't see that the fields are new and the seasons change.
03378f2527ab5b4f30c99ed5942bacb29119380b63deaca9e06e7a4468562d5a049716c6f6a3c111ed915d50a6e14d8dd7cae43a62ae1fb553c3a79dcbdeef61|Get this car out of here!
00bd1122b6bad1adacaaae8250a251f0fa0429b9a17c078cc3041b9a51261dfa5f109b9653af443f32d61a69088887f701ee0d141b38d8ecdee281a38072a80a|Bakers have homes, while shepherds sleep out in the open.
025c372a085ea36eea5a0ce65102743b4b580d16277e279940d3e58abec4628862aaded466594f054a1f80df972d25cde0b9505915628f27153e2926ff0f67aa|The top of the cylinder was rotating on its body.
00c242e4ffc6673f2732da0cfb9adac4bc958c0ca4131a1e3a0f7c1d843dfd4face9859a6450fd75c63c805a9fd3f944915216140b84655ae2cf01c1adffe0b2|What sort of a man was he?
0272322f62f84e7260aba1687b4e1e34d697f3d2b6b5ec0b3a7d5cacc9e200b58ec2debcaed3d3e425d6709077fb8c89e2a6425026720ea0ab88377b84870c50|I got drunk yesterday and thought I built a super computer.
00ae4debcd5115b7e9dc15ed921f5f429af4eca9e34e82b5cd8c0abf082ea4a28da578d2b313af3c58c00c9aed8f95ca2e8eab655021a9cf12e6cdc123273d4c|This is probably web jargon.
0017f1ffb2ec15ed304bb51e24aee69fd2b7b5e4c9af0c57d1dbba09b1eba0d01518d65c8374f2bce08544e05485ad9e7282fb7f51e2a9f7178af3d33174f3a8|I would have won the Junior Olympics if not for those medaling kids.
01cb08d71ce14daefef2d660f639c873db9aa15befa60f6b2a051270eeb2995de203a822291a7e50beea26e43bfa1d8f48365b440299c476dfa82da3edbda706|It's like the camel driver said: 'Eat when it's time to eat.
04dca6608007dffb4ba9fd9e833420497b76ead5b02f2c1ca193ce5bcba032d9faf5f581cc9b906e26980af7ee4f807cc997d3056cb3dec112ba45d29f8edb5a|The boy noticed that the man's clothing was strange.
0149da70cf3c24913c9c7eef78393619a41efbe27248f02c99495dbab21bb31537ffe791a456ed6a3b67f234193bf4e86663b306e27ee2078fb08d0be3d18ca9|A large portion of the cylinder had been uncovered.
052fde97dc9b850ed282af6ddc939753b32d315c0e1dbe937cc8cbf24126056c836da82fef3acc199db7026ac6c0779ce788f7903a4be254b31e0ed113bac5b1|Catalysts make chemical reactions possible at low temperatures.
02020c5db310f6ec95d86b2eabc1dd57004f7b7f64322bd3b9217904597c045f4724ded7717bf2b17077a3053033508f8bef9d08027d5748fa085ef23866a38b|"""What's the world's greatest lie?"" the boy asked, completely surprised."
01696e53177270e933eee44fc47f6e3eae3fd9aeb1487c97739436693b47e23bf7f1904ffb6b050d1f61c0430a1079641d833bab9f05dae678dc07d12e619f89|A white silk jacket goes with any shoes.
02d3bf1e33f8716ac985b7f50b5a6b0443d3019124f049c8b84a29d2a879110b424927c8ee95507be446378df2b791bfbf60cd42eff2c939276ea2e62b3fc3e7|Before we begin with the actual baptism, let's renew our creed.
029d9f270221e63cb56f5982f7f5ceb9be81973b2aae37ac106a16feaad2534cd1e39e363da7f9d18a9d45aee7d6ec2f6746eaf81f166deb226ea264aa9f3841|The road was so steep that the biker had to shift down a few gears.
02965968e1d7d78550389e275203b2d73a27b5e07eeed3e7d980b70ab09f175e8f06a27b71f34e2cdf5eff9b91f4ef50062f81d3d8228fe817ab56e5df660e06|Don't be a fool.
032c4abae3f2da5d0f35b2b684fd48cef3d4058ad3a97ad5ba37db1f152abdc376638124e9a47d90edd258edeb7cae5c048752358046ab851979aa0503a4fc2a|"""The wind told me that you know about love"" the boy said to the sun."
0321dfee8b74246bef942c1990d8c9b65a1886623b71147798cfb4a2160185e6bebfcac60003366753825a9ef65601b543ae8435d9d6466e7c11210f33ae817d|He took Urim and Thummim from his pocket, and began playing with them.
019bd8e6ff1c933a99f42b8056b2ffd62e2b082c66a640fef2015858580cda590768d7ee41cd700ce11a45a69cfced0ec21827cf3ef91c07f96d084ef80de6d4|That night, there was another jetting out of gas from the distant planet.
0596cad7f5a376b70d306729e58cf4d942927abc470f506c025f81749c10eec1ec8330c1bc95c52e545ff1ffd2ae08e4ca9c28c9596ea6609e9091a052a93ccc|A woman dressed in black.
0252522606d2383619e494997ca78cc55325b91309894736195a2c128c166ab18034d6b2b987a1bbcd98ba62a768ffff34a39ab954f9f60fc6adc912f3e02c39|What are you doing?
02fd6684bb3d94df68986e84c8affc22a267b845d1dd500647b35930eb089da01d5dbeaa9ee3576ce07b7b935adf2be3f64474ec36b24571a86ae12191894e7c|I can't do that.
01f0be768a6f08a440fd6aaa82e98a21b2ef78106abba2f250133df18ec7455d8c55529a3e366e199575728062167e8f251f83308c5feaa82397e338d818a6e4|"""And you've told me nothing along the way,"" said the boy."
04852916dab3cc132e8a5e8f192b443484d6a4216e6773a24f984b8b3198b623e5a345669d5a5628a0ea11b0b2b2c487455ff99b7787ef568e9610dea98d343b|Just one thing more.
050ba73bc4bffcd3203dbfc77e7d28fc5c21acca9dbece296491b96da01ec14e57d48c377b1a724b92914149523b2ce6d28beba965c94cdff49b5740a5505acf|"""I can clean up those glasses in the window, if you want,"" said the boy."
015f7fa345d2554d411ab6ea503529ae4d04d4c10cd8bfde4a45742fad0f8f20dc9b9c4476ece84af7eb791e841ff868d37b4e951f4d2c441023342405d7d93d|It's unpolite to ask a tree for its story unless you are ready to hear it in full length.
05676021ac98613c847f04b38a035d882051a25613b21df064b14b13dbe7ff34a361f2477ba78ab46ea2e22e41341eda79cad42158e66521d2f3ba1679c98356|The lawyer successfully defended his client.
0492c437dcdaa5bfd462f9685951f9aaa9fe0a160f9783835f1156dacde53c5074551d0f5aaaa703c65118dd1207bb1f8cb3905015269aab26952008b300b5c3|Some went away while I was there, and other people came.
036298d8c5b25b600243935568506458ab57d1e3a3b8a7e11a26e5f0febd75ecbddb457aa68e9b70d633226651eb5611e4bae6b679d3e7f9fc16d09e748f8a05|"""Before this, I always looked to the desert with longing,"" said Fatima."
01ecb9b207ff7e8fda0a2eb132a7da61f39912e43464a64d2bf98c4c519efc2829d026db7a1ee8e44ffcf0fba7c3e77a79ec80a392c7ba67a99623efba7f82a1|"""Let's stop this,"" another commander said."
00dd8133fd776757428b37f16f0f4239c93d6718bae9c92125e4de960b7e910f55973f9f6d31baf43081e0541590431b45f088ee1c4ddc646a4900c0793639c7|A man in a blue sweater sat at the desk.
014ab42ca72b25255103c182b537faac603a477765c5a276c8cdcaf1f0935c17b456f83808946afcf5be747bf5f9a9b652818bfffddff29c14fcce797017466e|Just what is the lowdown on Williams?
01ea9fa300bf922510c104ae00b4f2031b93f8ce06023a88bb4d519dccc824af167c28ac731e68207ae0e7f9d3134ce16a3312405931ae18259f66a521992913|The meeting was over.
0502822b8d701f5a8212a7976a1381d883e555d56f1b9b1d079d4a6ed8cd646000c7e38e72abd3e5a2303845c316bab7c617a14186e32e04388f6cbfb5675961|Love sought is good, but given unsought is better.
001ce2b37443db6bc7eca945f91e5286fdb713e76a04dbf6f9a8c7c06674fee52f562bb8b41cea23337df0a0a5b4b22e7df540fd53a086c9ec54bf0f8096d793|Nina wants to fry tofu because it's vegan.
0186de3c666c54976a473508c2eaf03f242f64e6d151204a5fd175861de7fdf8846154494a301c6816f19c2a23637abf9c9c66faefacb3affcf5016664e3403c|Then came the night of the first falling star.
042234255a0470ab5834c656c9dfaafef00c012bb0035a6ff2aa9e96831631eabe2d513e86018ffeca2e6a180b66c9271686bdf3e3bfc1549f5e6d7488a5248e|Money makes the mare to go
0235b7994b747e5d9c8e535b9e93e126593a85433069b55445977f143cc355a9e8ecff749b335e15931992f165ea4f1468ffd236145e99ff47ee648feb92de9a|Their application for asylum has been accepted, since they're victims of political persecution.
0059db47c559bdde36e62c459e80b8b7ee88ef1fd1c09516193147c25aff89c0788913da5e16b7c15028395eaecd8f1d492ad1ba54ab129da97af8e9240df31b|No one seemed to have thought about it that night.
0286463d8eab0b5e9f47fe7f31b95ece9bf2a0d5d089484c392d155d6394d4722f2f3b74197b361cb1e5e4e413f8ce8feb9bf2276e8ae1f6610e7be9b15fa3a8|The treasure is at the Pyramids; that you already knew.
01d87a2bd31b9a46238e9f04dcb3a06e0a127033f6f383172dec783ca78622de207ca929ccad5f275e8719cad3719713c96803c8c5b3432394ea41b8bb44821d|The sword remained where it was.
05366713f790b35b827904ebcf48188a6e0d9a0269bbfb68268d79ae7bd24eb0bf0eeb0afd837493d9fa87c77c9d75b305e755816a42beeb812410c278894a36|Maybe no one here knows what an alchemist is!
0579cc2bd6cf9e1276e6342d6156f74ca0bdb23f0e53f0805d793b82f6afa451480b9003fac9a9e5755b8e808d07a48e6651bead7b4f2822703c85aa5297adff|The lens was heavy, but it had an amazing zoom.
0015b3d96ac0f0e19ed72df13edf9672b69155497435e023099eef3f2efa3a81e8118010b698e3e2ea22e9d7e9ad5723cee1110e23b46f599561924c75e760c3|She has chipped a fingernail.
0597ee22034585ae25f13f840a95f38b6ad04d0ca682dac7af07b6e73d85c13896ba0f669620b5e2b8f7529ece3ef53a1b845a20a63aa8bc86ab5759b4ea8e06|a woman stands near a fountain.
0522af8f43c49c4b669e4f971913a8f53dcbf10e0aaf5ab9d06065c3bbb602434d0142cbcfb408c9cb787b9d0b624478247fe8f95b100a90d262608e586cc8ea|The boy was surprised.
0188a263a7fd3c03f56e590415f1dd8df7388c004a72aa21ebbae2af09380e84d5bee87e83083ea3bad23f87bada01898dfb47b4c678f0fdc6513f7f250f0441|What's the matter with everybody?
00b77a5d62a235b8f4856154ca57c3f273e461cdbe22cbc6b87ff6ab89934a51dfd64c0ea6b3a90ac2216298914b554b5482a7986e285c99cdbca3ea1c4ba88a|He believed in omens.
0367417b317750e26a2618b374ef2617b2991c6f8854437a4c8de017d1c26dbeef97c950845d36e30a0771387f9015d15211b9b17f5ee744b11e56b882631bd0|And then he perceived it very slowly.
0099d13a80804a321e85550b2d2fd61f11fcbb733a0d1ad9d81ab69d1dd83448bfddc01977d753ccc63032bdff9953f1cec14639f4a5d2de08ccbb6cacca3369|But he had found a guide, and didn't want to miss out on an opportunity.
0330e9f6aabd1609a5940fb5fb1739e211ce498be728b17d995b60c2d787602da6b876433b5eeb809b48d9164b890b646c9ee25b75ef340168d6e7463e103a2d|As he looked at the stones, he felt relieved for some reason.
04feb784b34226649d83158c3d33e015f45763052d373e4c09e8b79bb38142973a1fe4e0ea5acacf2fb98cc04586f1a4abbae9afd197303c6bb9785e7a1f06f6|Drawing from my own experience as a learner of English and German, I value engaging activities that involve everyday conversation.
035851304138c19a34e371871234961be6fb708524c8eabb8a7850f39e1957170aad6ac43ff22f0d703726584d347a21dea5800d6f76f7b2d4b594abe74bdd6e|I don't miss a single feature.
01c0bc0bf2d533dfe72c81663dc35760b5cac5306bcfb1c12ea75ca782020bf4a6ad6f7fff7bb2529739181a03cbd890d9b7c5584f70acecfa195db0440c8bd4|Doesn't that make sense?
03ed6d79f2b928d869bb39d317b95a6f580518906bc0871f2d3ff29b6d6080f1930b3813c7b0130c78d7edd466d11839d4b5bb2b2e364f9e217670a750e09aee|That sobered him a little.
01bdda317c2b52d601349b55b789e5ff448aeb1ef63d2926a7f62aad77dd13fca7a666f7ed4dd47b71bcbd34f18d6e3a292a9ef253805f99bb7428dd595ee837|If I had told you, you wouldn't have seen the Pyramids.
